Year;Month;day;hour;Flow (m³/s);Temp (C);ET (mm/day);Prec (mm/h)
95;1;29;1;9.70675;-1.523;0.263;0.00952381
95;1;29;2;9.556;-3.259;0.263;0.136507937
95;1;29;3;9.3395;-2.448;0.07;0.431746032
95;1;29;4;9.0215;-3.118;0.07;0.06031746
95;1;29;5;8.6965;-3.737;0.07;0.882539683
95;1;29;6;8.45875;-1.622;0.07;2.155555556
95;1;29;7;8.37425;-0.989;0.07;1.26984127
95;1;29;8;8.697;-2.695;0.07;0.263492063
95;1;29;9;9.8805;-0.219;0.07;0.015873016
95;1;29;10;12.1;0.723;0.263;0.019047619
95;1;29;11;15.61325;2.122;0.263;0.019047619
95;1;29;12;19.907;3.475;0.263;0.031746032
95;1;29;13;23.32175;3.654;0.263;0.101587302
95;1;29;14;24.10625;3.919;0.263;0.015873016
95;1;29;15;22.34375;3.383;0.263;0.050793651
95;1;29;16;19.71775;1.048;0.263;1.003174603
95;1;29;17;16.6765;1.401;0.263;0.955555556
95;1;29;18;14.34675;0.281;0.263;0.158730159
95;1;29;19;13.231;0.736;0.263;0.177777778
95;1;29;20;12.8575;-0.175;0.263;0.050793651
95;1;29;21;13.14425;-1.644;0.263;0.13968254
95;1;29;22;14.332;0.382;0.263;0.00952381
95;1;29;23;15.7945;0.295;0.07;0.063492063
95;1;30;0;16.01525;7.13;0.07;0.126984127
95;1;30;1;15.1015;4.443;0.07;0.123809524
95;1;30;2;13.8425;4.226;0.07;0.292063492
95;1;30;3;12.733;3.78;0.647;0.13015873
95;1;30;4;11.86975;3.499;0.647;0.015873016
95;1;30;5;11.18975;3.585;0.647;0
95;1;30;6;10.68975;2.553;0.647;0
95;1;30;7;10.3345;1.533;0.647;0.006349206
95;1;30;8;10.10375;0.249;0.647;0.003174603
95;1;30;9;9.89125;1.353;0.647;0.003174603
95;1;30;10;9.57275;3.205;0.07;0.003174603
95;1;30;11;9.1075;4.202;0.07;0.003174603
95;1;30;12;8.70625;5.151;0.07;0.006349206
95;1;30;13;8.43925;6.182;0.07;0.003174603
95;1;30;14;8.21225;6.071;0.07;0.003174603
95;1;30;15;7.97075;6.16;0.07;0.006349206
95;1;30;16;7.68025;4.778;0.07;0.003174603
95;1;30;17;7.522;3.333;0.07;0
95;1;30;18;7.342;3.142;0.07;0.003174603
95;1;30;19;7.147;2.047;0.07;0
95;1;30;20;6.94475;3.051;0.07;0
95;1;30;21;6.79575;4.217;0.07;0.006349206
95;1;30;22;6.66625;5.035;0.07;0
95;1;30;23;6.53425;6.122;0.647;0
95;1;31;0;6.41475;12.42;0.647;0.006349206
95;1;31;1;6.29925;7.74;0.647;0.368253968
95;1;31;2;6.202;8.31;0.647;0.673015873
95;1;31;3;6.12925;8.67;0.426;0.304761905
95;1;31;4;6.063;9.19;0.426;0.038095238
95;1;31;5;6.042;9.37;0.426;0.015873016
95;1;31;6;6.063;9.77;0.426;0.082539683
95;1;31;7;6.1415;9.81;0.426;0.012698413
95;1;31;8;6.22925;10.1;0.426;0
95;1;31;9;6.3995;10.41;0.426;0
95;1;31;10;6.58025;10.66;0.647;0.015873016
95;1;31;11;6.60175;10.71;0.647;0.00952381
95;1;31;12;6.534;10.89;0.647;0.012698413
95;1;31;13;6.4515;11.12;0.647;0
95;1;31;14;6.35075;11.22;0.647;0.003174603
95;1;31;15;6.2595;11.21;0.647;0
95;1;31;16;6.15975;11.11;0.647;0.003174603
95;1;31;17;6.051;11;0.647;0
95;1;31;18;5.97;11.2;0.647;0.006349206
95;1;31;19;5.937;11.28;0.647;0.003174603
95;1;31;20;5.835;11.89;0.647;0.003174603
95;1;31;21;5.72775;12.29;0.647;0
95;1;31;22;5.66225;12.43;0.647;0
95;1;31;23;5.58525;12.59;0.426;0.050793651
95;2;1;0;5.5205;3.029;0.465;0.012698413
95;2;1;1;5.4495;12.32;0.441;0.00952381
95;2;1;2;5.38775;12.3;0.227;0.006349206
95;2;1;3;5.3235;12.47;0.166;1.095238095
95;2;1;4;5.3735;9.71;0.531;4.479365079
95;2;1;5;5.6775;8.61;0.675;1.6
95;2;1;6;6.61425;8.38;1.533;1.542857143
95;2;1;7;8.786;8.24;0.7;1.028571429
95;2;1;8;12.05175;7.98;1.214;0.546031746
95;2;1;9;16.99575;8.04;1.152;0.158730159
95;2;1;10;22.64725;7.03;0.441;0.133333333
95;2;1;11;27.9405;6.695;0.441;0.152380952
95;2;1;12;31.1875;7.28;0.441;0.152380952
95;2;1;13;32.373;7.32;0.227;0.006349206
95;2;1;14;31.41225;7.21;0.227;0
95;2;1;15;28.253;7.71;0.227;0
95;2;1;16;23.65125;7.12;0.227;0
95;2;1;17;19.472;7.92;0.227;0.019047619
95;2;1;18;16.648;8.63;0.227;0.044444444
95;2;1;19;14.77675;9.65;0.227;0.003174603
95;2;1;20;13.3395;8.4;0.227;0
95;2;1;21;12.18725;5.692;0.227;0
95;2;1;22;11.28375;6.804;0.227;0.015873016
95;2;1;23;10.53625;6.752;0.166;0.006349206
95;2;2;0;9.93175;8.67;0.498;0.012698413
95;2;2;1;9.436;1.973;0.223;0.028571429
95;2;2;2;8.9955;1.892;1.057;0.015873016
95;2;2;3;8.6605;1.365;0.568;0.012698413
95;2;2;4;8.3255;2.441;0.58;0.022222222
95;2;2;5;8.0225;2.379;0.466;0.00952381
95;2;2;6;7.7695;1.53;0.943;0.00952381
95;2;2;7;7.54075;0.908;1.048;0.028571429
95;2;2;8;7.32625;1.754;0.36;0.019047619
95;2;2;9;7.1315;1.718;1.099;0.019047619
95;2;2;10;6.96325;3.184;0.223;0.00952381
95;2;2;11;6.79275;6.889;0.223;0
95;2;2;12;6.56475;6.187;0.223;0
95;2;2;13;6.46375;6.448;1.057;0.003174603
95;2;2;14;6.37525;5.991;1.057;0
95;2;2;15;6.28075;5.754;1.057;0
95;2;2;16;6.181;4.556;1.057;0
95;2;2;17;6.114;4.035;1.057;0.003174603
95;2;2;18;6.03;3.297;1.057;0
95;2;2;19;5.898;3.765;1.057;0
95;2;2;20;5.793;2.217;1.057;0
95;2;2;21;5.695;1.86;1.057;0
95;2;2;22;5.609;4.139;1.057;0.003174603
95;2;2;23;5.52925;4.958;0.568;0.003174603
95;2;3;0;5.4555;8.1;1.099;0
95;2;3;1;5.38475;8.46;1.099;0
95;2;3;2;5.3205;8.56;1.099;0
95;2;3;3;5.265;8.89;0.347;0
95;2;3;4;5.19525;9.16;0.347;0
95;2;3;5;5.137;9.35;0.347;0
95;2;3;6;5.08475;9.51;0.347;0.06031746
95;2;3;7;5.024;9.51;0.347;0
95;2;3;8;4.975;9.8;0.347;0
95;2;3;9;4.92025;9.84;0.347;0
95;2;3;10;4.8715;9.88;1.099;0.041269841
95;2;3;11;4.82575;9.93;1.099;0.012698413
95;2;3;12;4.78;10.51;1.099;0
95;2;3;13;4.7345;11.12;1.099;0.003174603
95;2;3;14;4.689;11.43;1.099;0.003174603
95;2;3;15;4.64625;11.65;1.099;0.003174603
95;2;3;16;4.60925;11.38;1.099;0
95;2;3;17;4.57275;10.38;1.099;0
95;2;3;18;4.533;9.73;1.099;0
95;2;3;19;4.516;9.73;1.099;0
95;2;3;20;4.471;9.45;1.099;0
95;2;3;21;4.3955;9.17;1.099;0
95;2;3;22;4.37875;8.08;1.099;0.006349206
95;2;3;23;4.34775;8.05;0.347;0
95;2;4;0;4.31725;4.151;0.347;0
95;2;4;1;4.278;7.79;0.347;0.025396825
95;2;4;2;4.24775;8.15;0.347;0.063492063
95;2;4;3;4.21975;7.79;0.354;0.012698413
95;2;4;4;4.189;7.68;0.354;0.003174603
95;2;4;5;4.156;6.136;0.354;0.012698413
95;2;4;6;4.13125;7.21;0.354;0.015873016
95;2;4;7;4.101;7.63;0.354;0
95;2;4;8;4.07075;7.84;0.354;0.006349206
95;2;4;9;4.035;7.79;0.354;0
95;2;4;10;4.0075;7.77;0.347;0
95;2;4;11;3.97725;7.93;0.347;0
95;2;4;12;3.9525;8.26;0.347;0.006349206
95;2;4;13;3.925;8.47;0.347;0
95;2;4;14;3.895;8.37;0.347;0
95;2;4;15;3.8655;8.33;0.347;0.003174603
95;2;4;16;3.84075;7.78;0.347;0.006349206
95;2;4;17;3.808;7.37;0.347;0
95;2;4;18;3.78125;5.3;0.347;0
95;2;4;19;3.75125;3.459;0.347;0
95;2;4;20;3.719;2.735;0.347;0
95;2;4;21;3.68675;1.881;0.347;0
95;2;4;22;3.657;2.864;0.347;0.006349206
95;2;4;23;3.633;4.498;0.354;0.015873016
95;2;5;0;3.61125;10.48;0.354;0.003174603
95;2;5;1;3.58725;2.962;0.354;0.012698413
95;2;5;2;3.56625;3.258;0.354;0.006349206
95;2;5;3;3.54975;4.198;0.376;0.006349206
95;2;5;4;3.5315;4.502;0.376;0.015873016
95;2;5;5;3.5205;5.091;0.376;0.006349206
95;2;5;6;3.5125;5.716;0.376;0.00952381
95;2;5;7;3.494;6.183;0.376;0.050793651
95;2;5;8;3.4755;6.771;0.376;0.015873016
95;2;5;9;3.4545;7.62;0.376;0
95;2;5;10;3.4355;7.96;0.354;0
95;2;5;11;3.425;8.65;0.354;0.006349206
95;2;5;12;3.41175;9.36;0.354;0
95;2;5;13;3.409;10.09;0.354;0
95;2;5;14;3.396;11.05;0.354;0.003174603
95;2;5;15;3.37975;11.84;0.354;0
95;2;5;16;3.367;11.07;0.354;0.003174603
95;2;5;17;3.3535;11.21;0.354;0
95;2;5;18;3.3405;11.22;0.354;0
95;2;5;19;3.32475;10.93;0.354;0.003174603
95;2;5;20;3.23575;10.76;0.354;0
95;2;5;21;3.03075;10.66;0.354;0.006349206
95;2;5;22;3.1785;10.34;0.354;0.00952381
95;2;5;23;3.2485;10.35;0.376;0
95;2;6;0;3.2435;8.93;0.376;0
95;2;6;1;3.23275;10.29;0.376;0
95;2;6;2;3.215;9.88;0.376;0
95;2;6;3;3.199;9.62;0.665;0
95;2;6;4;3.1835;9.23;0.665;0.003174603
95;2;6;5;3.16775;8.74;0.665;0
95;2;6;6;3.152;8.84;0.665;0
95;2;6;7;3.13675;8.82;0.665;0
95;2;6;8;3.121;9.15;0.665;0.006349206
95;2;6;9;3.111;9.56;0.665;0
95;2;6;10;3.09775;10.06;0.376;0
95;2;6;11;3.09;10.44;0.376;0
95;2;6;12;3.0875;10.45;0.376;0
95;2;6;13;3.0695;10.33;0.376;0
95;2;6;14;3.0565;9.96;0.376;0
95;2;6;15;3.04125;9.86;0.376;0
95;2;6;16;3.0485;9.74;0.376;0.003174603
95;2;6;17;3.03325;9.46;0.376;0.006349206
95;2;6;18;3.002;9.28;0.376;0
95;2;6;19;2.9895;9.07;0.376;0.003174603
95;2;6;20;2.977;8.92;0.376;0
95;2;6;21;2.961;8.8;0.376;0
95;2;6;22;2.946;8.66;0.376;0
95;2;6;23;2.936;8.63;0.665;0
95;2;7;0;2.931;8.75;0.665;0.00952381
95;2;7;1;2.921;8.8;0.665;0.104761905
95;2;7;2;2.9155;8.62;0.665;0.012698413
95;2;7;3;2.9;8.44;0.489;0
95;2;7;4;2.885;8.34;0.489;0
95;2;7;5;2.8725;8.31;0.489;0
95;2;7;6;2.8565;7.85;0.489;0
95;2;7;7;2.8465;7.9;0.489;0
95;2;7;8;2.834;8.08;0.489;0.003174603
95;2;7;9;2.824;8.32;0.489;0.028571429
95;2;7;10;2.8115;9.08;0.665;0.028571429
95;2;7;11;2.809;9.7;0.665;0.050793651
95;2;7;12;2.829;10.2;0.665;0.263492063
95;2;7;13;2.78325;9.78;0.665;0.022222222
95;2;7;14;2.768;10.17;0.665;0.025396825
95;2;7;15;2.768;9.76;0.665;0.025396825
95;2;7;16;2.768;9.55;0.665;0
95;2;7;17;2.758;9.55;0.665;0
95;2;7;18;2.7555;9.65;0.665;0.361904762
95;2;7;19;2.763;9.95;0.665;1.317460317
95;2;7;20;2.758;9.75;0.665;0.4
95;2;7;21;2.7605;9.56;0.665;0.003174603
95;2;7;22;2.7755;9.53;0.665;0.003174603
95;2;7;23;2.83425;9.39;0.489;0
95;2;8;0;2.92825;4.25;0.489;0.028571429
95;2;8;1;2.9945;8.76;0.489;0.012698413
95;2;8;2;2.992;8.79;0.489;0.012698413
95;2;8;3;2.9795;8.91;0.471;0.003174603
95;2;8;4;3.023;8.47;0.471;0.193650794
95;2;8;5;3.0695;8.37;0.471;0.019047619
95;2;8;6;3.0515;7.99;0.471;0.003174603
95;2;8;7;3.023;7.81;0.471;0.168253968
95;2;8;8;2.9995;8;0.471;0.028571429
95;2;8;9;2.987;8.03;0.471;0
95;2;8;10;2.977;9.21;0.489;0
95;2;8;11;2.9665;10.38;0.489;0
95;2;8;12;2.9665;10.4;0.489;0.003174603
95;2;8;13;2.972;10.52;0.489;0
95;2;8;14;2.96375;9.66;0.489;0
95;2;8;15;2.946;7.77;0.489;0
95;2;8;16;2.941;5.993;0.489;0
95;2;8;17;2.9385;5.082;0.489;0
95;2;8;18;2.9235;4.379;0.489;0
95;2;8;19;2.9025;4.01;0.489;0
95;2;8;20;2.8775;3.999;0.489;0.003174603
95;2;8;21;2.849;3.809;0.489;0.028571429
95;2;8;22;2.824;3.752;0.489;0
95;2;8;23;2.809;4.008;0.471;0
95;2;9;0;2.791;7.62;0.471;0
95;2;9;1;2.7705;3.948;0.471;0
95;2;9;2;2.7505;3.706;0.471;0
95;2;9;3;2.7355;3.47;0.476;0.003174603
95;2;9;4;2.7205;3.504;0.476;0
95;2;9;5;2.703;3.456;0.476;0
95;2;9;6;2.683;3.188;0.476;0
95;2;9;7;2.6705;3.251;0.476;0
95;2;9;8;2.653;3.322;0.476;0
95;2;9;9;2.6455;3.518;0.476;0.025396825
95;2;9;10;2.6305;3.883;0.471;0.250793651
95;2;9;11;2.628;4.111;0.471;0.123809524
95;2;9;12;2.6405;4.722;0.471;0.025396825
95;2;9;13;2.6105;5.345;0.471;0.028571429
95;2;9;14;2.593;5.963;0.471;0.476190476
95;2;9;15;2.598;6.388;0.471;0.104761905
95;2;9;16;2.598;6.085;0.471;0.00952381
95;2;9;17;2.593;5.909;0.471;0.003174603
95;2;9;18;2.588;5.899;0.471;0
95;2;9;19;2.588;5.914;0.471;0.006349206
95;2;9;20;2.588;6.335;0.471;0.038095238
95;2;9;21;2.588;6.595;0.471;0.092063492
95;2;9;22;2.6005;6.929;0.471;1.355555556
95;2;9;23;2.623;7.18;0.476;2.076190476
95;2;10;0;2.653;6.263;0.465;0.022222222
95;2;10;1;2.7105;7.94;0.465;1.673015873
95;2;10;2;2.93125;8.08;0.465;0.342857143
95;2;10;3;3.58825;8.44;0.441;0.00952381
95;2;10;4;3.849;8.49;0.441;0.00952381
95;2;10;5;4.24;8.44;0.441;0.003174603
95;2;10;6;5.22125;8.36;0.441;0.066666667
95;2;10;7;6.611;9.03;0.441;0.19047619
95;2;10;8;7.69675;8.73;0.441;0.076190476
95;2;10;9;7.45275;9.01;0.441;0.073015873
95;2;10;10;6.61125;9.52;0.465;0.073015873
95;2;10;11;5.9375;9.74;0.465;0.050793651
95;2;10;12;5.45575;9.58;0.465;0.238095238
95;2;10;13;5.26825;8.86;0.465;0.53968254
95;2;10;14;5.13425;8.99;0.465;0.219047619
95;2;10;15;5.0155;9.87;0.465;0.012698413
95;2;10;16;4.9435;9.83;0.465;0.612698413
95;2;10;17;4.94325;8.92;0.465;0.180952381
95;2;10;18;4.95475;8.4;0.465;0.06984127
95;2;10;19;5.05875;8.42;0.465;0.028571429
95;2;10;20;5.33825;7.9;0.465;0.006349206
95;2;10;21;5.5615;5.379;0.465;0
95;2;10;22;5.5205;3.795;0.465;0.003174603
95;2;10;23;5.503;5.736;0.441;0.003174603
95;2;11;0;5.47025;7.03;0.441;0
95;2;11;1;5.34125;6.695;0.441;0.003174603
95;2;11;2;5.17775;7.28;0.441;0.003174603
95;2;11;3;5.0155;7.32;0.227;0.006349206
95;2;11;4;4.85725;7.21;0.227;0.003174603
95;2;11;5;4.709;7.71;0.227;0
95;2;11;6;4.59825;7.12;0.227;0.114285714
95;2;11;7;4.502;7.92;0.227;0.520634921
95;2;11;8;4.4235;8.63;0.227;0.320634921
95;2;11;9;4.34775;9.65;0.227;0.352380952
95;2;11;10;4.306;10.69;0.441;0.161904762
95;2;11;11;4.2945;10.87;0.441;0.673015873
95;2;11;12;4.33675;11.18;0.441;0.701587302
95;2;11;13;4.4375;11.22;0.441;0.555555556
95;2;11;14;4.66375;11.42;0.441;0.86031746
95;2;11;15;5.19;11.38;0.441;0.542857143
95;2;11;16;6.025;11.77;0.441;0.095238095
95;2;11;17;7.17175;10.56;0.441;0.015873016
95;2;11;18;8.85375;9.6;0.441;0
95;2;11;19;10.57575;8.94;0.441;0.003174603
95;2;11;20;12.03925;8.74;0.441;0
95;2;11;21;12.80775;8.25;0.441;0.161904762
95;2;11;22;12.20875;6.601;0.441;0.279365079
95;2;11;23;10.6715;6.708;0.227;0.028571429
95;2;12;0;9.20175;8.4;0.227;0
95;2;12;1;8.17425;5.692;0.227;0
95;2;12;2;7.5;6.804;0.227;0.003174603
95;2;12;3;7.035;6.752;0.166;0
95;2;12;4;6.7185;5.879;0.166;0
95;2;12;5;6.46975;5.837;0.166;0.003174603
95;2;12;6;6.217;5.219;0.166;0
95;2;12;7;5.985;5.71;0.166;0.006349206
95;2;12;8;5.7695;5.794;0.166;0.006349206
95;2;12;9;5.57925;8.39;0.166;0.003174603
95;2;12;10;5.42325;9.37;0.227;0.003174603
95;2;12;11;5.25925;10.32;0.227;0
95;2;12;12;5.07325;11.34;0.227;0
95;2;12;13;4.98075;11.09;0.227;0.003174603
95;2;12;14;4.93175;10.51;0.227;0
95;2;12;15;4.85125;10.5;0.227;0.019047619
95;2;12;16;4.7745;10;0.227;0.006349206
95;2;12;17;4.68625;9.76;0.227;0
95;2;12;18;4.5895;9.63;0.227;0
95;2;12;19;4.505;9.49;0.227;0
95;2;12;20;4.43175;9.31;0.227;0
95;2;12;21;4.35625;9.37;0.227;0
95;2;12;22;4.28375;9.67;0.227;0
95;2;12;23;4.21975;8.97;0.823;0
95;2;13;0;4.1725;5.064;0.166;0
95;2;13;1;4.1175;7.86;0.166;0.003174603
95;2;13;2;4.068;7.68;0.166;0
95;2;13;3;4.0185;8.54;0.531;0.003174603
95;2;13;4;3.9745;8.97;0.531;0.012698413
95;2;13;5;3.9305;9.21;0.531;0.022222222
95;2;13;6;3.895;9.51;0.531;0.092063492
95;2;13;7;3.86825;9.31;0.531;0.266666667
95;2;13;8;3.84075;9.44;0.531;0.142857143
95;2;13;9;3.808;9.82;0.531;0.028571429
95;2;13;10;3.79225;10.14;0.166;0.453968254
95;2;13;11;3.784;10.42;0.166;0.003174603
95;2;13;12;3.79725;11.89;0.166;0.00952381
95;2;13;13;3.781;11.01;0.166;0.073015873
95;2;13;14;3.7785;10.3;0.166;0.006349206
95;2;13;15;3.816;9.71;0.166;0.034920635
95;2;13;16;3.827;8.79;0.166;0.526984127
95;2;13;17;3.816;7.36;0.166;0.692063492
95;2;13;18;3.792;6.826;0.166;0.473015873
95;2;13;19;3.762;6.831;0.166;0.006349206
95;2;13;20;3.751;5.842;0.166;0
95;2;13;21;3.79725;4.775;0.166;0.003174603
95;2;13;22;3.9635;4.259;0.166;0.003174603
95;2;13;23;4.1065;4.131;0.531;0.107936508
95;2;14;0;4.18625;11.07;0.531;0.038095238
95;2;14;1;4.2505;5.136;0.531;0.117460317
95;2;14;2;4.26425;5.083;0.531;0.20952381
95;2;14;3;4.20875;4.532;0.675;0.006349206
95;2;14;4;4.112;4.961;0.675;0.044444444
95;2;14;5;4.03775;5.298;0.675;0.025396825
95;2;14;6;3.9965;4.44;0.675;0.006349206
95;2;14;7;3.9745;3.795;0.675;0.066666667
95;2;14;8;3.9635;4.416;0.675;0
95;2;14;9;3.958;5.907;0.675;0
95;2;14;10;3.9635;8.4;0.531;0.015873016
95;2;14;11;3.969;10.17;0.531;0.00952381
95;2;14;12;3.95525;10.61;0.531;0.015873016
95;2;14;13;3.87075;10.2;0.531;0.022222222
95;2;14;14;3.849;10.02;0.531;1.282539683
95;2;14;15;3.849;8.88;0.531;1.076190476
95;2;14;16;3.85175;9.05;0.531;1.00952381
95;2;14;17;3.898;9.15;0.531;0.241269841
95;2;14;18;4.068;9.84;0.531;0.317460317
95;2;14;19;4.41275;10.91;0.531;0.111111111
95;2;14;20;4.98475;11.29;0.531;0.00952381
95;2;14;21;5.69325;11.38;0.531;0
95;2;14;22;6.972;11.26;0.531;0.019047619
95;2;14;23;7.936;11.76;0.675;0
95;2;15;0;7.99025;6.595;0.675;0.053968254
95;2;15;1;7.6615;10.26;0.675;0.184126984
95;2;15;2;7.2135;8.76;0.675;0.003174603
95;2;15;3;6.762;8.47;1.533;0.012698413
95;2;15;4;6.39075;9.04;1.533;0.104761905
95;2;15;5;6.09025;9.02;1.533;0
95;2;15;6;5.865;8.65;1.533;0
95;2;15;7;5.686;8.51;1.533;0
95;2;15;8;5.553;8.28;1.533;0.006349206
95;2;15;9;5.426;9.07;1.533;0
95;2;15;10;5.2975;10.88;0.675;0.012698413
95;2;15;11;5.17175;10;0.675;0.006349206
95;2;15;12;5.0705;10.85;0.675;0.13015873
95;2;15;13;4.96075;8.34;0.675;0.158730159
95;2;15;14;4.85725;9.91;0.675;0
95;2;15;15;4.76025;10.35;0.675;0.003174603
95;2;15;16;4.66325;9.56;0.675;0.019047619
95;2;15;17;4.56125;8.94;0.675;0.003174603
95;2;15;18;4.4685;7.94;0.675;0
95;2;15;19;4.38975;8.08;0.675;0.003174603
95;2;15;20;4.3005;8;0.675;0
95;2;15;21;4.22525;8.16;0.675;0
95;2;15;22;4.15325;7.35;0.675;0
95;2;15;23;4.08725;7.17;1.533;0.320634921
95;2;16;0;4.03225;5.12;1.533;0
95;2;16;1;3.97725;6.221;1.533;0.006349206
95;2;16;2;3.93875;6.808;1.533;0
95;2;16;3;3.903;6.881;0.7;0.285714286
95;2;16;4;3.8655;6.541;0.7;0.025396825
95;2;16;5;3.81625;6.805;0.7;0.088888889
95;2;16;6;3.7785;5.906;0.7;0.450793651
95;2;16;7;3.75125;4.903;0.7;0
95;2;16;8;3.719;6.117;0.7;0.250793651
95;2;16;9;3.7135;6.486;0.7;0.06984127
95;2;16;10;3.746;7.46;1.533;0.495238095
95;2;16;11;3.78125;7.7;1.533;0.050793651
95;2;16;12;3.827;8.36;1.533;0.152380952
95;2;16;13;3.8325;7.87;1.533;0.377777778
95;2;16;14;3.93075;8.72;1.533;0.961904762
95;2;16;15;4.05425;8.15;1.533;0.463492063
95;2;16;16;4.20325;9.05;1.533;0.377777778
95;2;16;17;4.48825;9.26;1.533;0.015873016
95;2;16;18;4.88325;10.21;1.533;0.003174603
95;2;16;19;5.2945;9.58;1.533;0
95;2;16;20;5.6475;8.09;1.533;0.003174603
95;2;16;21;6.03325;6.987;1.533;0
95;2;16;22;6.42725;5.916;1.533;0.003174603
95;2;16;23;6.6355;5.218;0.7;0.012698413
95;2;17;0;6.403;4.329;0.7;0.076190476
95;2;17;1;5.976;5.118;0.7;0.336507937
95;2;17;2;5.5945;4.252;0.7;0.082539683
95;2;17;3;5.32375;4.255;1.214;0.593650794
95;2;17;4;5.1225;4.361;1.214;0.047619048
95;2;17;5;4.9865;3.298;1.214;0
95;2;17;6;4.91475;3.085;1.214;0.006349206
95;2;17;7;4.9;2.917;1.214;0
95;2;17;8;4.909;3.753;1.214;0.003174603
95;2;17;9;4.9405;5.04;1.214;0.057142857
95;2;17;10;4.98375;5.215;0.7;0.003174603
95;2;17;11;5.024;5.863;0.7;0.003174603
95;2;17;12;4.9865;8.19;0.7;0
95;2;17;13;4.83725;8.77;0.7;0.047619048
95;2;17;14;4.72875;8.7;0.7;0
95;2;17;15;4.63475;9.06;0.7;0.123809524
95;2;17;16;4.55025;7.78;0.7;0.536507937
95;2;17;17;4.47125;4.647;0.7;0
95;2;17;18;4.401;4.876;0.7;0.003174603
95;2;17;19;4.34225;4.481;0.7;0.025396825
95;2;17;20;4.303;5.022;0.7;0.003174603
95;2;17;21;4.306;4.385;0.7;0.015873016
95;2;17;22;4.312;4.502;0.7;0.00952381
95;2;17;23;4.303;4.329;1.214;0.396825397
95;2;18;0;4.2835;8.78;1.214;0.012698413
95;2;18;1;4.23925;4.265;1.214;0
95;2;18;2;4.17525;4.387;1.214;0.00952381
95;2;18;3;4.1285;4.895;1.152;0.003174603
95;2;18;4;4.08725;4.345;1.152;0.003174603
95;2;18;5;4.0515;4.632;1.152;0.006349206
95;2;18;6;4.01575;4.735;1.152;0
95;2;18;7;3.98;4.743;1.152;0.006349206
95;2;18;8;3.94425;3.846;1.152;0.031746032
95;2;18;9;3.9085;5.595;1.152;0
95;2;18;10;3.8655;7.6;1.214;0
95;2;18;11;3.8215;7.77;1.214;0
95;2;18;12;3.78925;9.06;1.214;0.006349206
95;2;18;13;3.7595;9.21;1.214;0.003174603
95;2;18;14;3.7245;9.35;1.214;0.003174603
95;2;18;15;3.692;8.53;1.214;0.006349206
95;2;18;16;3.65975;8.37;1.214;0.003174603
95;2;18;17;3.633;8.04;1.214;0
95;2;18;18;3.60075;8.36;1.214;0
95;2;18;19;3.57925;8.74;1.214;0.034920635
95;2;18;20;3.55525;8.26;1.214;0.047619048
95;2;18;21;3.5315;8.08;1.214;0.019047619
95;2;18;22;3.5125;9.12;1.214;0.028571429
95;2;18;23;3.49125;9.01;1.152;0.59047619
95;2;19;0;3.4755;7.41;1.152;0.568253968
95;2;19;1;3.473;9.11;1.152;1.282539683
95;2;19;2;3.4755;8.9;1.152;0.266666667
95;2;19;3;3.502;7.26;0.498;0
95;2;19;4;3.59525;6.621;0.498;0.003174603
95;2;19;5;3.79725;6.866;0.498;0
95;2;19;6;4.10125;5.848;0.498;0.00952381
95;2;19;7;4.463;5.579;0.498;0
95;2;19;8;5.02825;6.473;0.498;0
95;2;19;9;5.52025;7.09;0.498;0
95;2;19;10;5.31475;8.27;1.152;0.006349206
95;2;19;11;4.95775;8.89;1.152;0.13968254
95;2;19;12;4.729;7.79;1.152;0.314285714
95;2;19;13;4.553;7.31;1.152;0.038095238
95;2;19;14;4.446;7.62;1.152;0
95;2;19;15;4.3785;9.38;1.152;0
95;2;19;16;4.3145;11.14;1.152;0
95;2;19;17;4.245;11.02;1.152;0.015873016
95;2;19;18;4.24225;10.83;1.152;0.003174603
95;2;19;19;4.2395;10.68;1.152;0
95;2;19;20;4.22275;10.47;1.152;0.006349206
95;2;19;21;4.1835;9.65;1.152;0
95;2;19;22;4.134;8.73;1.152;0.003174603
95;2;19;23;4.07075;7.95;0.498;0
95;2;20;0;4.002;7.2;0.498;0
95;2;20;1;3.93875;6.801;0.498;0
95;2;20;2;3.87625;6.46;0.498;0.006349206
95;2;20;3;3.8215;5.292;0.223;0
95;2;20;4;3.76225;4.218;0.223;0
95;2;20;5;3.7055;4.652;0.223;0
95;2;20;6;3.6545;4.515;0.223;0
95;2;20;7;3.606;3.972;0.223;0.003174603
95;2;20;8;3.566;5.218;0.223;0
95;2;20;9;3.53675;6.983;0.223;0
95;2;20;10;3.50475;8.5;0.498;0.079365079
95;2;20;11;3.478;8.6;0.498;0.304761905
95;2;20;12;3.473;7.06;0.498;0.641269841
95;2;20;13;3.457;6.953;0.498;0.288888889
95;2;20;14;3.452;7.58;0.498;0.663492063
95;2;20;15;3.478;7.83;0.498;0.847619048
95;2;20;16;3.5555;7.48;0.498;0.650793651
95;2;20;17;3.70575;7.08;0.498;0.634920635
95;2;20;18;3.95;6.89;0.498;0.13015873
95;2;20;19;4.2675;6.907;0.498;0.247619048
95;2;20;20;4.63525;6.8;0.498;0.095238095
95;2;20;21;5.01875;6.825;0.498;0
95;2;20;22;5.42375;6.856;0.498;0.057142857
95;2;20;23;6.01225;7.21;0.223;0.044444444
